Column1,audienceScore_predict,audienceScore,id
#VALUE!,78.2566531,,1644
#VALUE!,32.35732845,,1645
#VALUE!,88.17546561,,1646
#VALUE!,43.53970031,,1647
#VALUE!,53.46966383,,1648
#VALUE!,60.31998466,,1649
#VALUE!,62.52005812,,1650
#VALUE!,54.08170906,,1651
#VALUE!,40.35206636,,1652
#VALUE!,91.15049589,,1653
#VALUE!,82.91016871,,1654
#VALUE!,68.17013094,,1655
#VALUE!,41.41942882,,1656
#VALUE!,39.35961873,,1657
#VALUE!,60.79722973,,1658
#VALUE!,66.72174077,,1659
#VALUE!,52.25455057,,1660
#VALUE!,88.19776038,,1661
#VALUE!,96.0987075,,1662
#VALUE!,71.57131359,,1663
#VALUE!,71.62483834,,1664
#VALUE!,80.54991313,,1665
#VALUE!,87.03096895,,1666
#VALUE!,79.92447871,,1667
#VALUE!,68.04776172,,1668
#VALUE!,42.1760122,,1669
#VALUE!,60.59730824,,1670
#VALUE!,47.54749605,,1671
#VALUE!,68.8953465,,1672
#VALUE!,82.79213321,,1673
#VALUE!,77.95531823,,1674
#VALUE!,79.7911652,,1675
#VALUE!,63.29744015,,1676
#VALUE!,100.1850853,,1677
#VALUE!,34.87967448,,1678
#VALUE!,45.1396673,,1679
#VALUE!,85.18159827,,1680
#VALUE!,64.01146875,,1681
#VALUE!,79.56748717,,1682
#VALUE!,68.44302983,,1683
#VALUE!,88.16921843,,1684
#VALUE!,27.23305757,,1685
#VALUE!,56.75825888,,1686
#VALUE!,67.84215543,,1687
#VALUE!,51.38207137,,1688
#VALUE!,54.0048205,,1689
#VALUE!,55.78780223,,1690
#VALUE!,47.5390405,,1691
#VALUE!,60.43468874,,1692
#VALUE!,34.67598849,,1693
#VALUE!,44.88005945,,1694
#VALUE!,10.18995706,,1695
#VALUE!,63.268127,,1696
#VALUE!,63.84536094,,1697
#VALUE!,71.4998833,,1698
#VALUE!,58.97697198,,1699
#VALUE!,60.87388681,,1700
#VALUE!,73.06839014,,1701
#VALUE!,99.4700307,,1702
#VALUE!,28.5645151,,1703
#VALUE!,53.66124405,,1704
#VALUE!,61.61298808,,1705
#VALUE!,59.82272463,,1706
#VALUE!,59.25248072,,1707
#VALUE!,43.90426714,,1708
#VALUE!,69.89158664,,1709
#VALUE!,55.61688135,,1710
#VALUE!,97.602523,,1711
#VALUE!,53.75958884,,1712
#VALUE!,75.49933685,,1713
#VALUE!,47.44467086,,1714
#VALUE!,64.51127482,,1715
#VALUE!,56.68320634,,1716
#VALUE!,60.91550823,,1717
#VALUE!,60.7398434,,1718
#VALUE!,62.58835202,,1719
#VALUE!,81.92731312,,1720
#VALUE!,74.29514373,,1721
#VALUE!,93.36149826,,1722
#VALUE!,42.04574854,,1723
#VALUE!,101.1326776,,1724
#VALUE!,81.97586136,,1725
#VALUE!,82.99849998,,1726
#VALUE!,76.75539537,,1727
#VALUE!,53.26960365,,1728
#VALUE!,-0.392612858,,1729
#VALUE!,80.04601259,,1730
#VALUE!,92.42613077,,1731
#VALUE!,42.14872178,,1732
#VALUE!,39.68150032,,1733
#VALUE!,50.57747187,,1734
#VALUE!,74.85543592,,1735
#VALUE!,27.93873913,,1736
#VALUE!,66.46672767,,1737
#VALUE!,78.10122126,,1738
#VALUE!,83.7103473,,1739
#VALUE!,57.2888192,,1740
#VALUE!,84.22058066,,1741
#VALUE!,42.00574895,,1742
#VALUE!,90.34104993,,1743
#VALUE!,72.85941538,,1744
#VALUE!,83.72010532,,1745
#VALUE!,58.86911179,,1746
#VALUE!,48.56471399,,1747
#VALUE!,73.93133203,,1748
#VALUE!,77.5599504,,1749
#VALUE!,79.69856604,,1750
#VALUE!,79.58422336,,1751
#VALUE!,42.78304593,,1752
#VALUE!,70.9227492,,1753
#VALUE!,20.70836917,,1754
#VALUE!,53.47566594,,1755
#VALUE!,59.74190864,,1756
#VALUE!,57.45705327,,1757
#VALUE!,23.99883981,,1758
#VALUE!,72.6987954,,1759
#VALUE!,82.92965834,,1760
#VALUE!,26.26523668,,1761
#VALUE!,98.66837312,,1762
#VALUE!,44.61807239,,1763
#VALUE!,57.03649644,,1764
#VALUE!,83.29837953,,1765
#VALUE!,92.16599206,,1766
#VALUE!,64.93089941,,1767
#VALUE!,68.35551845,,1768
#VALUE!,47.25692336,,1769
#VALUE!,97.98392736,,1770
#VALUE!,78.2674679,,1771
#VALUE!,49.9013218,,1772
#VALUE!,34.64088921,,1773
#VALUE!,77.60150131,,1774
#VALUE!,52.21949697,,1775
#VALUE!,48.80048679,,1776
#VALUE!,52.72542291,,1777
#VALUE!,68.63131466,,1778
#VALUE!,53.07743221,,1779
#VALUE!,59.59480969,,1780
#VALUE!,86.0449376,,1781
#VALUE!,64.45985579,,1782
#VALUE!,82.13126533,,1783
#VALUE!,22.24043487,,1784
#VALUE!,57.77725302,,1785
#VALUE!,58.58848728,,1786
#VALUE!,66.04384049,,1787
#VALUE!,73.99134872,,1788
#VALUE!,64.47815423,,1789
#VALUE!,89.65679458,,1790
#VALUE!,71.92364779,,1791
#VALUE!,31.29164341,,1792
#VALUE!,26.09029922,,1793
#VALUE!,50.52075338,,1794
#VALUE!,88.44140597,,1795
#VALUE!,65.33335093,,1796
#VALUE!,38.08151821,,1797
#VALUE!,57.13805159,,1798
#VALUE!,67.93423265,,1799
#VALUE!,98.21916563,,1800
#VALUE!,40.73534149,,1801
#VALUE!,41.67973322,,1802
#VALUE!,35.90752784,,1803
#VALUE!,40.59907422,,1804
#VALUE!,78.30313018,,1805
#VALUE!,87.48871416,,1806
#VALUE!,62.19806936,,1807
#VALUE!,53.60490933,,1808
#VALUE!,57.95505331,,1809
#VALUE!,9.407019788,,1810
#VALUE!,87.63939485,,1811
#VALUE!,92.77265644,,1812
#VALUE!,57.75349093,,1813
#VALUE!,86.52129555,,1814
#VALUE!,50.5817901,,1815
#VALUE!,30.00376857,,1816
#VALUE!,75.15597767,,1817
#VALUE!,81.5679193,,1818
#VALUE!,41.18915181,,1819
#VALUE!,67.06692775,,1820
#VALUE!,90.03119796,,1821
#VALUE!,9.408628691,,1822
#VALUE!,55.14930506,,1823
#VALUE!,75.04124829,,1824
#VALUE!,82.36553961,,1825
#VALUE!,76.33574277,,1826
#VALUE!,57.36455805,,1827
#VALUE!,67.13017602,,1828
#VALUE!,70.29696478,,1829
#VALUE!,73.56872569,,1830
#VALUE!,36.17473204,,1831
#VALUE!,16.05165896,,1832
#VALUE!,73.25950913,,1833
#VALUE!,67.43679191,,1834
#VALUE!,61.35065996,,1835
#VALUE!,68.08571061,,1836
#VALUE!,76.72608287,,1837
#VALUE!,56.82014304,,1838
#VALUE!,17.0760132,,1839
#VALUE!,43.22990717,,1840
#VALUE!,55.84690658,,1841
#VALUE!,58.12005608,,1842
#VALUE!,56.1695316,,1843
#VALUE!,62.29143228,,1844
#VALUE!,26.69856173,,1845
#VALUE!,91.53901456,,1846
#VALUE!,56.14492998,,1847
#VALUE!,46.83931675,,1848
#VALUE!,89.94948156,,1849
#VALUE!,31.6650527,,1850
#VALUE!,52.95141937,,1851
#VALUE!,62.56318228,,1852
#VALUE!,63.81780392,,1853
#VALUE!,85.20029912,,1854
#VALUE!,37.58986369,,1855
#VALUE!,23.23168348,,1856
#VALUE!,24.47182884,,1857
#VALUE!,67.08142363,,1858
#VALUE!,49.51530173,,1859
#VALUE!,67.80737947,,1860
#VALUE!,47.72356107,,1861
#VALUE!,50.79889437,,1862
#VALUE!,77.92365021,,1863
#VALUE!,66.79913287,,1864
#VALUE!,80.4634438,,1865
#VALUE!,68.973337,,1866
#VALUE!,72.64247181,,1867
#VALUE!,70.90814944,,1868
#VALUE!,60.83737706,,1869
#VALUE!,72.08518702,,1870
#VALUE!,51.88879176,,1871
#VALUE!,69.38335475,,1872
#VALUE!,76.25668091,,1873
#VALUE!,87.59880105,,1874
#VALUE!,88.2161296,,1875
#VALUE!,94.09120544,,1876
#VALUE!,26.5909382,,1877
#VALUE!,77.85691384,,1878
#VALUE!,86.18047217,,1879
#VALUE!,59.0314928,,1880
#VALUE!,32.96425239,,1881
#VALUE!,28.02881005,,1882
#VALUE!,77.99575901,,1883
#VALUE!,74.58819949,,1884
#VALUE!,57.99926973,,1885
#VALUE!,63.99468957,,1886
#VALUE!,57.26725076,,1887
#VALUE!,61.19853458,,1888
#VALUE!,65.71302975,,1889
#VALUE!,42.93600657,,1890
#VALUE!,66.87265705,,1891
#VALUE!,85.13114419,,1892
#VALUE!,81.39394933,,1893
#VALUE!,73.35140218,,1894
#VALUE!,60.93330426,,1895
#VALUE!,74.51968338,,1896
#VALUE!,38.70338621,,1897
#VALUE!,56.82271449,,1898
#VALUE!,16.8146629,,1899
#VALUE!,89.31902797,,1900
#VALUE!,82.56944114,,1901
#VALUE!,73.0288737,,1902
#VALUE!,66.83870733,,1903
#VALUE!,69.49692194,,1904
#VALUE!,82.85029303,,1905
#VALUE!,92.24846212,,1906
#VALUE!,67.00630472,,1907
#VALUE!,74.50693971,,1908
#VALUE!,54.2212902,,1909
#VALUE!,34.488593,,1910
#VALUE!,31.55155204,,1911
#VALUE!,63.51495485,,1912
#VALUE!,43.92497943,,1913
#VALUE!,36.18182794,,1914
#VALUE!,41.16565981,,1915
#VALUE!,45.27805064,,1916
#VALUE!,75.87844183,,1917
#VALUE!,69.73846501,,1918
#VALUE!,89.00288339,,1919
#VALUE!,54.1961838,,1920
#VALUE!,68.17583645,,1921
#VALUE!,91.06564648,,1922
#VALUE!,84.51869778,,1923
#VALUE!,43.02371822,,1924
#VALUE!,74.78896281,,1925
#VALUE!,36.7825166,,1926
#VALUE!,89.9823446,,1927
#VALUE!,67.00447431,,1928
#VALUE!,88.63052735,,1929
#VALUE!,88.81128708,,1930
#VALUE!,97.26041535,,1931
#VALUE!,54.83432595,,1932
#VALUE!,56.23151698,,1933
#VALUE!,59.16496605,,1934
#VALUE!,61.28224393,,1935
#VALUE!,71.97199587,,1936
#VALUE!,46.52829999,,1937
#VALUE!,58.29898619,,1938
#VALUE!,56.41880108,,1939
#VALUE!,66.14955937,,1940
#VALUE!,69.69231962,,1941
#VALUE!,80.95756178,,1942
#VALUE!,73.99862741,,1943
#VALUE!,55.63298773,,1944
#VALUE!,76.21376738,,1945
#VALUE!,38.08192867,,1946
#VALUE!,29.58223302,,1947
#VALUE!,34.27350096,,1948
#VALUE!,57.03597002,,1949
#VALUE!,95.09980387,,1950
#VALUE!,54.43542272,,1951
#VALUE!,22.72889906,,1952
#VALUE!,78.47631074,,1953
#VALUE!,74.38275608,,1954
#VALUE!,53.55152597,,1955
#VALUE!,45.2580076,,1956
#VALUE!,88.39617485,,1957
#VALUE!,50.65571919,,1958
#VALUE!,78.07315454,,1959
#VALUE!,37.12035959,,1960
#VALUE!,55.35987176,,1961
#VALUE!,36.2260752,,1962
#VALUE!,45.58364051,,1963
#VALUE!,66.17940445,,1964
#VALUE!,40.68050726,,1965
#VALUE!,86.18584446,,1966
#VALUE!,52.30424913,,1967
#VALUE!,65.75441459,,1968
#VALUE!,44.39978138,,1969
#VALUE!,58.90442119,,1970
#VALUE!,70.05773438,,1971
#VALUE!,57.49585712,,1972
#VALUE!,79.03639397,,1973
#VALUE!,83.14761584,,1974
#VALUE!,41.81737644,,1975
#VALUE!,45.21843528,,1976
#VALUE!,94.10264508,,1977
#VALUE!,60.50634304,,1978
#VALUE!,82.68602654,,1979
#VALUE!,28.11887106,,1980
#VALUE!,62.23880794,,1981
#VALUE!,78.15404779,,1982
#VALUE!,50.34660522,,1983
#VALUE!,99.81708467,,1984
#VALUE!,25.80003393,,1985
#VALUE!,68.45684357,,1986
#VALUE!,90.44677258,,1987
#VALUE!,14.73222546,,1988
#VALUE!,31.22698672,,1989
#VALUE!,31.85197775,,1990
#VALUE!,17.75110476,,1991
#VALUE!,51.2623378,,1992
#VALUE!,86.70367307,,1993
#VALUE!,72.25426548,,1994
#VALUE!,45.67827911,,1995
#VALUE!,31.48811568,,1996
#VALUE!,81.14111352,,1997
#VALUE!,49.75950466,,1998
#VALUE!,70.90513369,,1999
#VALUE!,70.87568675,,2000
#VALUE!,77.74624122,,2001
#VALUE!,50.79737462,,2002
#VALUE!,30.49831448,,2003
#VALUE!,34.13414788,,2004
#VALUE!,44.35036228,,2005
#VALUE!,59.80535035,,2006
#VALUE!,67.03410976,,2007
#VALUE!,68.69672544,,2008
#VALUE!,64.28931155,,2009
#VALUE!,64.7074271,,2010
#VALUE!,47.79436092,,2011
#VALUE!,38.13284391,,2012
#VALUE!,62.91207354,,2013
#VALUE!,78.32859206,,2014
#VALUE!,48.19290343,,2015
#VALUE!,74.16949715,,2016
#VALUE!,18.26454234,,2017
#VALUE!,54.66956723,,2018
#VALUE!,58.62610769,,2019
#VALUE!,89.67589534,,2020
#VALUE!,65.62173822,,2021
#VALUE!,27.29856625,,2022
#VALUE!,64.24718679,,2023
#VALUE!,49.41210305,,2024
#VALUE!,70.54059253,,2025
#VALUE!,67.22212815,,2026
#VALUE!,20.94332579,,2027
#VALUE!,70.93558383,,2028
#VALUE!,68.80919112,,2029
#VALUE!,72.75333909,,2030
#VALUE!,64.61864929,,2031
#VALUE!,38.58376809,,2032
#VALUE!,32.55428384,,2033
#VALUE!,101.09353,,2034
#VALUE!,40.69468442,,2035
#VALUE!,79.20921723,,2036
#VALUE!,83.50637392,,2037
#VALUE!,85.10027505,,2038
#VALUE!,80.24905636,,2039
#VALUE!,63.73810117,,2040
#VALUE!,64.53730345,,2041
#VALUE!,47.96265304,,2042
#VALUE!,91.82699926,,2043
#VALUE!,31.24290656,,2044
#VALUE!,80.20248798,,2045
#VALUE!,68.04652719,,2046
#VALUE!,70.26947237,,2047
#VALUE!,55.53456496,,2048
#VALUE!,45.01395133,,2049
#VALUE!,43.49628563,,2050
#VALUE!,53.62034583,,2051
#VALUE!,31.84331914,,2052
#VALUE!,28.99401035,,2053
#VALUE!,79.5333782,,2054
#VALUE!,47.44023643,,2055
#VALUE!,61.81073053,,2056
#VALUE!,84.14580148,,2057
#VALUE!,78.35855662,,2058
#VALUE!,76.74541254,,2059
#VALUE!,65.82536332,,2060
#VALUE!,48.67648373,,2061
#VALUE!,89.28169999,,2062
#VALUE!,50.46450739,,2063
#VALUE!,74.08122447,,2064
#VALUE!,34.80966453,,2065
#VALUE!,82.2407123,,2066
#VALUE!,43.0203927,,2067
#VALUE!,58.22491417,,2068
#VALUE!,49.12069998,,2069
#VALUE!,52.24873786,,2070
#VALUE!,87.75161064,,2071
#VALUE!,65.0805861,,2072
#VALUE!,80.27098768,,2073
#VALUE!,38.64152513,,2074
#VALUE!,33.41786426,,2075
#VALUE!,51.48489295,,2076
#VALUE!,77.83224982,,2077
#VALUE!,47.24738685,,2078
#VALUE!,20.42191574,,2079
#VALUE!,58.79366469,,2080
#VALUE!,80.56024949,,2081
#VALUE!,74.71131227,,2082
#VALUE!,44.67311016,,2083
#VALUE!,85.52096076,,2084
#VALUE!,55.03003805,,2085
#VALUE!,64.87166506,,2086
#VALUE!,45.62027062,,2087
#VALUE!,47.8659466,,2088
#VALUE!,64.28261323,,2089
#VALUE!,67.5651299,,2090
#VALUE!,30.02569516,,2091
#VALUE!,47.07140299,,2092
#VALUE!,73.18618463,,2093
#VALUE!,92.43417086,,2094
#VALUE!,74.63328966,,2095
#VALUE!,88.93647647,,2096
#VALUE!,77.56112481,,2097
#VALUE!,52.10888433,,2098
#VALUE!,24.99193202,,2099
#VALUE!,66.29639336,,2100
#VALUE!,82.05352634,,2101
#VALUE!,63.32798941,,2102
#VALUE!,69.67592948,,2103
#VALUE!,85.02912395,,2104
#VALUE!,55.68569031,,2105
#VALUE!,30.01512132,,2106
#VALUE!,82.59573122,,2107
#VALUE!,43.65154682,,2108
#VALUE!,73.18480871,,2109
#VALUE!,78.73906695,,2110
#VALUE!,87.20826184,,2111
#VALUE!,53.79785511,,2112
#VALUE!,70.51109617,,2113
#VALUE!,85.81559335,,2114
#VALUE!,38.09118287,,2115
#VALUE!,47.68775615,,2116
#VALUE!,66.92475024,,2117
#VALUE!,19.19288957,,2118
#VALUE!,59.79707628,,2119
#VALUE!,88.44859044,,2120
#VALUE!,69.06017037,,2121
#VALUE!,85.98957831,,2122
#VALUE!,73.72099124,,2123
#VALUE!,26.59444944,,2124
#VALUE!,49.87169505,,2125
#VALUE!,42.95877088,,2126
#VALUE!,38.58531667,,2127
#VALUE!,85.45372744,,2128
#VALUE!,45.04798839,,2129
#VALUE!,108.1160499,,2130
#VALUE!,85.1190877,,2131
#VALUE!,58.77221391,,2132
#VALUE!,66.55416404,,2133
#VALUE!,55.7298051,,2134
#VALUE!,74.96344673,,2135
#VALUE!,90.79442603,,2136
#VALUE!,72.95106999,,2137
#VALUE!,50.09060145,,2138
#VALUE!,61.70926911,,2139
#VALUE!,85.76677742,,2140
#VALUE!,13.54920533,,2141
#VALUE!,92.5540999,,2142
#VALUE!,83.91116802,,2143
#VALUE!,55.72261335,,2144
#VALUE!,18.2924733,,2145
#VALUE!,57.28475325,,2146
#VALUE!,68.45733711,,2147
#VALUE!,36.53989513,,2148
#VALUE!,51.13761444,,2149
#VALUE!,68.3633157,,2150
#VALUE!,11.77231721,,2151
#VALUE!,69.44840622,,2152
#VALUE!,59.70675512,,2153
#VALUE!,35.90438897,,2154
#VALUE!,28.0936911,,2155
#VALUE!,77.23829604,,2156
#VALUE!,74.98187851,,2157
#VALUE!,45.06262105,,2158
#VALUE!,54.71764329,,2159
#VALUE!,75.22689376,,2160
#VALUE!,90.63538723,,2161
#VALUE!,55.78100511,,2162
#VALUE!,47.69381738,,2163
#VALUE!,60.30762312,,2164
#VALUE!,82.40618017,,2165
#VALUE!,88.08099349,,2166
#VALUE!,49.90586979,,2167
#VALUE!,50.65738391,,2168
#VALUE!,72.06489502,,2169
#VALUE!,66.03922648,,2170
#VALUE!,73.93707316,,2171
#VALUE!,63.34564053,,2172
#VALUE!,90.22712183,,2173
#VALUE!,55.30641053,,2174
#VALUE!,89.73356443,,2175
#VALUE!,48.36075947,,2176
#VALUE!,72.02183649,,2177
#VALUE!,39.92017036,,2178
#VALUE!,56.15547433,,2179
#VALUE!,43.93763267,,2180
#VALUE!,71.84357986,,2181
#VALUE!,24.99494005,,2182
#VALUE!,66.5338373,,2183
#VALUE!,58.69002466,,2184
#VALUE!,32.66778057,,2185
#VALUE!,25.13616211,,2186
#VALUE!,75.32470519,,2187
#VALUE!,40.61100785,,2188
#VALUE!,34.43197958,,2189
#VALUE!,45.86181202,,2190
#VALUE!,26.92158877,,2191
#VALUE!,79.08103677,,2192
#VALUE!,93.70737201,,2193
#VALUE!,50.12009398,,2194
#VALUE!,64.59394936,,2195
#VALUE!,49.83946368,,2196
#VALUE!,67.82673225,,2197
#VALUE!,46.62934422,,2198
#VALUE!,21.83629562,,2199
#VALUE!,58.82151362,,2200
#VALUE!,81.01826457,,2201
#VALUE!,46.73483302,,2202
#VALUE!,56.41999589,,2203
#VALUE!,92.19214525,,2204
#VALUE!,68.86835013,,2205
#VALUE!,30.99126981,,2206
#VALUE!,89.92198529,,2207
#VALUE!,57.13100882,,2208
#VALUE!,52.86610447,,2209
#VALUE!,77.90984589,,2210
#VALUE!,66.72570574,,2211
#VALUE!,68.06144555,,2212
#VALUE!,73.35851158,,2213
#VALUE!,70.07077355,,2214
#VALUE!,58.68916704,,2215
#VALUE!,70.29872475,,2216
#VALUE!,73.36002291,,2217
#VALUE!,51.33793119,,2218
#VALUE!,83.35994356,,2219
#VALUE!,77.8276648,,2220
#VALUE!,61.85599198,,2221
#VALUE!,58.64240048,,2222
#VALUE!,51.14305403,,2223
#VALUE!,36.63286108,,2224
#VALUE!,67.0250979,,2225
#VALUE!,25.00779624,,2226
#VALUE!,81.14441191,,2227
#VALUE!,57.54912055,,2228
#VALUE!,38.55833314,,2229
#VALUE!,70.15304866,,2230
#VALUE!,84.58185593,,2231
#VALUE!,79.63396944,,2232
#VALUE!,52.57656014,,2233
#VALUE!,16.3826541,,2234
#VALUE!,74.88891008,,2235
#VALUE!,27.83905733,,2236
#VALUE!,74.96084401,,2237
#VALUE!,29.29506688,,2238
#VALUE!,49.60590871,,2239
#VALUE!,78.16944437,,2240
#VALUE!,43.54296489,,2241
#VALUE!,80.3638041,,2242
#VALUE!,37.06187941,,2243
#VALUE!,87.91501961,,2244
#VALUE!,72.9212322,,2245
#VALUE!,36.99911834,,2246
#VALUE!,76.85347683,,2247
#VALUE!,67.36024546,,2248
#VALUE!,66.66162292,,2249
#VALUE!,59.63028035,,2250
#VALUE!,49.22301856,,2251
#VALUE!,68.72894895,,2252
#VALUE!,87.61822723,,2253
#VALUE!,76.9717133,,2254
#VALUE!,80.86569413,,2255
#VALUE!,42.77693413,,2256
#VALUE!,29.86564507,,2257
#VALUE!,65.85823164,,2258
#VALUE!,83.52030244,,2259
#VALUE!,73.07460899,,2260
#VALUE!,46.12128228,,2261
#VALUE!,47.77779037,,2262
#VALUE!,91.89910888,,2263
#VALUE!,78.78789069,,2264
#VALUE!,38.56136387,,2265
#VALUE!,51.64759478,,2266
#VALUE!,79.77306385,,2267
#VALUE!,50.15481881,,2268
#VALUE!,60.0439645,,2269
#VALUE!,68.77572121,,2270
#VALUE!,75.52404714,,2271
#VALUE!,30.81062684,,2272
#VALUE!,69.26952331,,2273
#VALUE!,59.27912329,,2274
#VALUE!,45.29916119,,2275
#VALUE!,51.494086,,2276
#VALUE!,49.20592013,,2277
#VALUE!,9.61322881,,2278
#VALUE!,82.83952152,,2279
#VALUE!,50.81973508,,2280
#VALUE!,56.16898258,,2281
#VALUE!,50.34389549,,2282
#VALUE!,48.26315516,,2283
#VALUE!,10.70417674,,2284
#VALUE!,82.96978682,,2285
#VALUE!,93.86751012,,2286
#VALUE!,27.28244111,,2287
#VALUE!,54.73594704,,2288
#VALUE!,68.31648788,,2289
#VALUE!,94.02582359,,2290
#VALUE!,49.40966097,,2291
#VALUE!,62.08696945,,2292
#VALUE!,74.51080427,,2293
#VALUE!,84.88587313,,2294
#VALUE!,51.86873017,,2295
#VALUE!,73.4540938,,2296
#VALUE!,91.55124834,,2297
#VALUE!,66.96192889,,2298
#VALUE!,76.62014538,,2299
#VALUE!,43.04932253,,2300
#VALUE!,45.30850766,,2301
#VALUE!,23.44456481,,2302
#VALUE!,69.80817786,,2303
#VALUE!,41.2358445,,2304
#VALUE!,24.84072813,,2305
#VALUE!,88.05822751,,2306
#VALUE!,72.60641759,,2307
#VALUE!,75.41638417,,2308
#VALUE!,69.01753027,,2309
#VALUE!,85.62921056,,2310
#VALUE!,74.9613047,,2311
#VALUE!,65.51058627,,2312
#VALUE!,63.56203893,,2313
#VALUE!,56.23513927,,2314
#VALUE!,66.95811776,,2315
#VALUE!,55.11627908,,2316
#VALUE!,85.60831201,,2317
#VALUE!,48.82525566,,2318
#VALUE!,78.2374628,,2319
#VALUE!,27.533994,,2320
#VALUE!,64.99547438,,2321
#VALUE!,51.07709915,,2322
#VALUE!,86.07774901,,2323
#VALUE!,84.42649643,,2324
#VALUE!,38.76550406,,2325
#VALUE!,70.79080149,,2326
#VALUE!,51.84704304,,2327
#VALUE!,91.04553253,,2328
#VALUE!,73.82467858,,2329
#VALUE!,74.33328392,,2330
#VALUE!,63.09596622,,2331
#VALUE!,65.40429334,,2332
#VALUE!,67.22534459,,2333
#VALUE!,77.79849352,,2334
#VALUE!,82.42871712,,2335
#VALUE!,89.37845474,,2336
#VALUE!,81.32819044,,2337
#VALUE!,80.15698936,,2338
#VALUE!,72.59071474,,2339
#VALUE!,52.25779632,,2340
#VALUE!,71.47268349,,2341
#VALUE!,79.26080729,,2342
#VALUE!,45.27185134,,2343
#VALUE!,82.98121889,,2344
#VALUE!,37.56230663,,2345
#VALUE!,41.39156319,,2346
#VALUE!,26.61031688,,2347
#VALUE!,37.75452621,,2348
#VALUE!,92.25752014,,2349
#VALUE!,49.95450558,,2350
#VALUE!,55.03088725,,2351
#VALUE!,41.45940304,,2352
#VALUE!,79.19866358,,2353
#VALUE!,53.56699032,,2354
#VALUE!,86.32336579,,2355
#VALUE!,41.77432956,,2356
#VALUE!,94.31004445,,2357
#VALUE!,66.78236254,,2358
#VALUE!,61.59257349,,2359
#VALUE!,73.58220499,,2360
#VALUE!,50.95039183,,2361
#VALUE!,78.10386261,,2362
#VALUE!,87.91829014,,2363
#VALUE!,67.32075924,,2364
#VALUE!,41.47409003,,2365
#VALUE!,50.62038472,,2366
#VALUE!,51.35926606,,2367
#VALUE!,13.13659159,,2368
#VALUE!,32.64195991,,2369
#VALUE!,56.17915834,,2370
#VALUE!,87.2097856,,2371
#VALUE!,78.34652502,,2372
#VALUE!,91.51070705,,2373
#VALUE!,44.72327553,,2374
#VALUE!,72.69181018,,2375
#VALUE!,36.42034105,,2376
#VALUE!,72.63444842,,2377
#VALUE!,96.37888037,,2378
#VALUE!,46.42417142,,2379
#VALUE!,42.65666617,,2380
#VALUE!,66.2866097,,2381
#VALUE!,54.08190272,,2382
#VALUE!,52.9922883,,2383
#VALUE!,72.03986918,,2384
#VALUE!,63.42587351,,2385
#VALUE!,40.13254194,,2386
#VALUE!,64.65763033,,2387
#VALUE!,46.43153613,,2388
#VALUE!,70.61606948,,2389
#VALUE!,66.60867802,,2390
#VALUE!,66.95440168,,2391
#VALUE!,67.61283365,,2392
#VALUE!,86.15941112,,2393
#VALUE!,83.00600021,,2394
#VALUE!,71.09047319,,2395
#VALUE!,54.06340052,,2396
#VALUE!,54.2196252,,2397
#VALUE!,38.6207772,,2398
#VALUE!,55.50143771,,2399
#VALUE!,94.14467915,,2400
#VALUE!,73.45590652,,2401
#VALUE!,74.95383253,,2402
#VALUE!,69.84660807,,2403
#VALUE!,16.90847195,,2404
#VALUE!,60.10571943,,2405
#VALUE!,74.95969959,,2406
#VALUE!,57.50673816,,2407
#VALUE!,82.28943215,,2408
#VALUE!,42.1350545,,2409
#VALUE!,28.23926109,,2410
#VALUE!,33.09658995,,2411
#VALUE!,76.284408,,2412
#VALUE!,89.78399746,,2413
#VALUE!,73.01891004,,2414
#VALUE!,81.05380234,,2415
#VALUE!,16.87703845,,2416
#VALUE!,83.60448938,,2417
#VALUE!,57.86869866,,2418
#VALUE!,50.62276689,,2419
#VALUE!,72.78100663,,2420
#VALUE!,-0.046697693,,2421
#VALUE!,88.81740584,,2422
#VALUE!,75.62096277,,2423
#VALUE!,65.73078436,,2424
#VALUE!,57.83811475,,2425
#VALUE!,93.88731628,,2426
#VALUE!,44.01384568,,2427
#VALUE!,72.09691249,,2428
#VALUE!,65.95467414,,2429
#VALUE!,71.22104994,,2430
#VALUE!,78.60778258,,2431
#VALUE!,59.6305357,,2432
#VALUE!,47.71862389,,2433
#VALUE!,17.2790984,,2434
#VALUE!,19.08774728,,2435
#VALUE!,84.01210924,,2436
#VALUE!,73.33336039,,2437
#VALUE!,80.33309755,,2438
#VALUE!,45.77841439,,2439
#VALUE!,36.94362696,,2440
#VALUE!,44.01104755,,2441
#VALUE!,35.76720992,,2442
#VALUE!,85.8456379,,2443
#VALUE!,28.4971483,,2444
#VALUE!,83.64116312,,2445
#VALUE!,70.59585857,,2446
#VALUE!,74.88369409,,2447
#VALUE!,75.00710253,,2448
#VALUE!,44.27211526,,2449
#VALUE!,83.14573587,,2450
#VALUE!,61.82715833,,2451
#VALUE!,5.770202744,,2452
#VALUE!,45.30698768,,2453
#VALUE!,77.17441415,,2454
#VALUE!,100.7843224,,2455
#VALUE!,17.5058964,,2456
#VALUE!,56.58922891,,2457
#VALUE!,31.8022966,,2458
#VALUE!,59.88251026,,2459
#VALUE!,94.00238403,,2460
#VALUE!,37.38403797,,2461
#VALUE!,89.70177233,,2462
#VALUE!,39.74648089,,2463
#VALUE!,58.21122402,,2464
#VALUE!,39.31038456,,2465
